time,id,cpuusage,disk,jobs,memusage,allocated_cpuusage,allocated_disk,allocated_jobs,allocated_memusage
126,1,83.7,5000,9,62,110,5000,20,200
126,2,89.3,5000,6,89,110,5000,20,200
126,3,93.8,5000,7,72,110,5000,20,200
126,4,100.0,5000,6,64,110,5000,20,200
126,6,101.2,5000,7,32,137,5000,20,200
126,7,0.0,5000,0,0,110,5000,20,200
127,0,99.8,5000,6,74,110,5000,20,200
127,1,84.6,5000,9,62,110,5000,20,200
127,2,99.8,5000,6,89,110,5000,20,200
127,3,99.5,5000,7,72,110,5000,20,200
127,4,85.0,5000,6,64,110,5000,20,200
127,6,84.6,5000,7,36,137,5000,20,200
127,7,0.0,5000,9,23,110,5000,20,200
128,0,99.4,5000,6,74,110,5000,20,200
128,1,92.1,5000,9,63,110,5000,20,200
128,2,97.9,5000,6,89,110,5000,20,200
128,3,98.8,5000,7,72,110,5000,20,200
128,4,91.5,5000,6,64,110,5000,20,200
128,6,99.7,5000,7,41,137,5000,20,200
128,7,30.4,5000,9,24,110,5000,20,200
129,0,94.1,5000,6,74,110,5000,20,200
129,1,88.2,5000,9,63,110,5000,20,200
129,2,90.0,5000,6,89,110,5000,20,200
129,3,99.9,5000,7,72,110,5000,20,200
129,4,88.0,5000,6,64,110,5000,20,200
129,6,100.0,5000,7,46,137,5000,20,200
129,7,100.8,5000,9,30,110,5000,20,200
130,0,93.5,5000,6,74,110,5000,20,200
130,1,85.1,5000,9,63,110,5000,20,200
130,2,96.7,5000,6,89,110,5000,20,200
130,3,82.4,5000,7,72,110,5000,20,200
130,4,99.1,5000,6,64,110,5000,20,200
130,6,99.9,5000,7,51,137,5000,20,200
130,7,100.3,5000,9,36,110,5000,20,200
131,0,93.8,5000,6,74,110,5000,20,200
131,1,103.7,5000,9,63,110,5000,20,200
131,2,98.8,5000,6,89,110,5000,20,200
131,3,99.6,5000,7,72,110,5000,20,200
131,4,86.3,5000,6,64,110,5000,20,200
131,6,100.0,5000,7,56,137,5000,20,200
131,7,98.3,5000,9,41,110,5000,20,200
132,0,84.1,5000,6,74,110,5000,20,200
132,1,99.6,5000,9,63,110,5000,20,200
132,2,87.0,5000,6,89,110,5000,20,200
132,3,88.1,5000,7,72,110,5000,20,200
132,4,83.9,5000,6,64,110,5000,20,200
132,6,99.9,5000,7,60,137,5000,20,200
132,7,101.7,5000,9,45,110,5000,20,200
133,0,99.6,5000,6,74,110,5000,20,200
133,1,98.9,5000,9,63,110,5000,20,200
133,2,98.1,5000,6,89,110,5000,20,200
133,3,96.2,5000,7,72,110,5000,20,200
133,4,98.2,5000,6,64,110,5000,20,200
133,6,46.8,5000,7,62,137,5000,20,200
133,7,99.8,5000,9,50,110,5000,20,200
134,0,98.4,5000,6,74,110,5000,20,200
134,1,64.3,5000,9,63,110,5000,20,200
134,2,102.0,5000,6,89,110,5000,20,200
134,3,90.5,5000,7,72,110,5000,20,200
134,4,84.9,5000,6,64,110,5000,20,200
134,6,0.0,5000,7,62,137,5000,20,200
134,7,99.0,5000,9,56,110,5000,20,200
135,0,86.9,5000,6,74,110,5000,20,200
135,1,77.3,5000,9,63,110,5000,20,200
135,2,97.7,5000,6,89,110,5000,20,200
135,3,98.8,5000,7,72,110,5000,20,200
135,4,100.5,5000,6,64,110,5000,20,200
135,6,0.0,5000,7,62,137,5000,20,200
135,7,100.6,5000,9,61,110,5000,20,200
136,0,95.8,5000,6,74,110,5000,20,200
136,1,89.2,5000,9,63,110,5000,20,200
136,2,95.8,5000,6,89,110,5000,20,200
136,3,101.2,5000,7,72,110,5000,20,200
136,4,82.2,5000,6,64,110,5000,20,200
136,6,1.3,5000,7,62,137,5000,20,200
136,7,98.9,5000,9,67,110,5000,20,200
137,0,94.9,5000,6,74,110,5000,20,200
137,1,95.3,5000,9,63,110,5000,20,200
137,2,99.4,5000,6,89,110,5000,20,200
137,3,98.3,5000,7,72,110,5000,20,200
137,4,94.4,5000,6,64,110,5000,20,200
137,6,6.4,5000,7,62,137,5000,20,200
137,7,27.7,5000,9,68,110,5000,20,200
138,0,99.7,5000,6,74,110,5000,20,200
138,1,94.0,5000,9,63,110,5000,20,200
138,2,90.9,5000,6,89,110,5000,20,200
138,3,99.6,5000,7,72,110,5000,20,200
138,4,84.8,5000,6,64,110,5000,20,200
138,6,98.5,5000,7,62,137,5000,20,200
138,7,1.5,5000,9,68,110,5000,20,200
139,0,99.0,5000,6,74,110,5000,20,200
139,1,92.2,5000,9,63,110,5000,20,200
139,2,99.3,5000,6,89,110,5000,20,200
139,3,99.2,5000,7,72,110,5000,20,200
139,4,94.0,5000,6,64,110,5000,20,200
139,6,98.4,5000,7,62,137,5000,20,200
139,7,0.0,5000,9,68,110,5000,20,200
140,0,96.9,5000,6,74,110,5000,20,200
140,1,93.3,5000,9,63,110,5000,20,200
140,2,89.9,5000,6,89,110,5000,20,200
140,3,98.0,5000,7,72,110,5000,20,200
140,4,99.7,5000,6,64,110,5000,20,200
140,6,86.4,5000,7,62,137,5000,20,200
140,7,57.3,5000,9,68,110,5000,20,200
141,0,101.3,5000,6,74,110,5000,20,200
141,1,86.9,5000,9,63,110,5000,20,200
141,2,97.4,5000,6,89,110,5000,20,200
141,3,77.1,5000,7,72,110,5000,20,200
141,4,98.5,5000,6,64,110,5000,20,200
141,6,85.1,5000,7,62,137,5000,20,200
141,7,98.8,5000,9,68,110,5000,20,200
142,0,94.8,5000,6,74,110,5000,20,200
142,1,87.3,5000,9,63,110,5000,20,200
142,2,95.6,5000,6,89,110,5000,20,200
142,3,100.9,5000,7,72,110,5000,20,200
142,4,100.0,5000,6,64,110,5000,20,200
142,6,84.4,5000,7,62,137,5000,20,200
142,7,84.1,5000,9,68,110,5000,20,200
143,0,97.7,5000,6,74,110,5000,20,200
143,1,88.6,5000,9,63,110,5000,20,200
143,2,89.0,5000,6,89,110,5000,20,200
143,3,93.5,5000,7,72,110,5000,20,200
143,4,98.6,5000,6,64,110,5000,20,200
143,6,78.2,5000,7,62,137,5000,20,200
143,7,94.0,5000,9,68,110,5000,20,200
144,0,88.9,5000,6,74,110,5000,20,200
144,1,100.1,5000,9,63,110,5000,20,200
144,2,84.5,5000,6,89,110,5000,20,200
