time,id,cpuusage,disk,jobs,memusage,allocated_cpuusage,allocated_disk,allocated_jobs,allocated_memusage
435,1,100.1,5000,195,86,110,5000,200,200
435,2,100.3,5000,164,86,110,5000,200,200
435,4,99.0,5000,236,86,110,5000,250,200
436,0,99.8,5000,166,86,110,5000,200,200
436,1,99.0,5000,195,86,110,5000,200,200
436,2,98.6,5000,164,86,110,5000,200,200
436,4,100.6,5000,236,86,110,5000,250,200
437,0,99.9,5000,166,86,110,5000,200,200
437,1,99.9,5000,195,86,110,5000,200,200
437,2,100.1,5000,164,86,110,5000,200,200
437,4,98.0,5000,236,86,110,5000,250,200
438,0,98.5,5000,166,86,110,5000,200,200
438,1,98.2,5000,195,86,110,5000,200,200
438,2,100.1,5000,164,86,110,5000,200,200
438,4,99.8,5000,236,86,110,5000,250,200
439,0,99.5,5000,166,86,110,5000,200,200
439,1,99.9,5000,195,86,110,5000,200,200
439,2,98.1,5000,164,86,110,5000,200,200
439,4,98.7,5000,236,86,110,5000,250,200
440,0,100.3,5000,166,86,110,5000,200,200
440,1,98.8,5000,195,86,110,5000,200,200
440,2,100.1,5000,164,86,110,5000,200,200
440,4,100.0,5000,236,86,110,5000,250,200
441,0,99.5,5000,166,86,110,5000,200,200
441,1,99.8,5000,195,86,110,5000,200,200
441,2,100.3,5000,164,86,110,5000,200,200
441,4,100.4,5000,236,86,110,5000,250,200
442,0,99.2,5000,166,86,110,5000,200,200
442,1,98.2,5000,195,86,110,5000,200,200
442,2,97.2,5000,164,86,110,5000,200,200
442,4,99.9,5000,236,86,110,5000,250,200
443,0,99.9,5000,166,86,110,5000,200,200
443,1,100.0,5000,195,86,110,5000,200,200
443,2,101.3,5000,164,86,110,5000,200,200
443,4,98.3,5000,236,86,110,5000,250,200
444,0,98.4,5000,166,86,110,5000,200,200
444,1,100.1,5000,195,86,110,5000,200,200
444,2,98.2,5000,164,86,110,5000,200,200
444,4,99.9,5000,236,86,110,5000,250,200
445,0,100.1,5000,166,86,110,5000,200,200
445,1,99.9,5000,195,86,110,5000,200,200
445,2,101.5,5000,164,86,110,5000,200,200
445,4,97.9,5000,236,86,110,5000,250,200
446,0,98.8,5000,166,86,110,5000,200,200
446,1,98.1,5000,195,86,110,5000,200,200
446,2,98.2,5000,164,86,110,5000,200,200
446,4,99.7,5000,236,86,110,5000,250,200
447,0,99.8,5000,166,86,110,5000,200,200
447,1,99.8,5000,195,86,110,5000,200,200
447,2,99.7,5000,164,86,110,5000,200,200
447,4,101.8,5000,236,86,110,5000,250,200
448,0,98.2,5000,166,86,110,5000,200,200
448,1,98.3,5000,195,86,110,5000,200,200
448,2,99.7,5000,164,86,110,5000,200,200
448,4,98.0,5000,236,86,110,5000,250,200
449,0,99.9,5000,166,86,110,5000,200,200
449,1,101.3,5000,195,86,110,5000,200,200
449,2,98.1,5000,164,86,110,5000,200,200
449,4,99.6,5000,236,86,110,5000,250,200
450,0,99.9,5000,166,86,110,5000,200,200
450,1,99.6,5000,195,86,110,5000,200,200
450,2,101.6,5000,164,86,110,5000,200,200
450,4,99.4,5000,236,86,110,5000,250,200
451,0,100.0,5000,166,86,110,5000,200,200
451,1,99.6,5000,195,86,110,5000,200,200
451,2,99.9,5000,164,86,110,5000,200,200
451,4,99.4,5000,236,86,110,5000,250,200
452,0,98.1,5000,166,86,110,5000,200,200
452,1,96.4,5000,195,86,110,5000,200,200
452,2,98.2,5000,164,86,110,5000,200,200
452,4,99.8,5000,236,86,110,5000,250,200
453,0,99.7,5000,166,86,110,5000,200,200
453,1,99.7,5000,195,86,110,5000,200,200
453,2,100.0,5000,164,86,110,5000,200,200
453,4,99.3,5000,236,86,110,5000,250,200
454,0,99.9,5000,166,86,110,5000,200,200
454,1,99.8,5000,195,86,110,5000,200,200
454,2,98.7,5000,164,86,110,5000,200,200
454,4,98.0,5000,236,86,110,5000,250,200
455,0,98.1,5000,166,86,110,5000,200,200
455,1,101.5,5000,195,86,110,5000,200,200
455,2,101.5,5000,164,86,110,5000,200,200
455,4,103.30000000000001,5000,236,86,110,5000,250,200
456,0,101.3,5000,166,86,110,5000,200,200
456,1,98.8,5000,195,86,110,5000,200,200
456,2,98.3,5000,164,86,110,5000,200,200
456,4,100.0,5000,236,86,110,5000,250,200
457,0,98.0,5000,166,86,110,5000,200,200
457,1,98.8,5000,195,86,110,5000,200,200
457,2,99.9,5000,164,86,110,5000,200,200
457,4,99.7,5000,236,86,110,5000,250,200
458,0,97.7,5000,166,86,110,5000,200,200
458,1,98.2,5000,195,86,110,5000,200,200
458,2,98.7,5000,164,86,110,5000,200,200
458,4,100.7,5000,236,86,110,5000,250,200
459,0,99.9,5000,166,86,110,5000,200,200
459,1,99.8,5000,195,86,110,5000,200,200
459,2,100.0,5000,164,86,110,5000,200,200
459,4,98.3,5000,236,86,110,5000,250,200
460,0,99.7,5000,166,86,110,5000,200,200
460,1,98.2,5000,195,86,110,5000,200,200
460,2,104.8,5000,164,86,110,5000,200,200
460,4,100.2,5000,236,86,110,5000,250,200
461,0,98.3,5000,166,86,110,5000,200,200
461,1,101.5,5000,195,86,110,5000,200,200
461,2,100.5,5000,164,86,110,5000,200,200
461,4,100.2,5000,236,86,110,5000,250,200
462,0,100.0,5000,166,86,110,5000,200,200
462,1,98.1,5000,195,86,110,5000,200,200
462,2,100.0,5000,164,86,110,5000,200,200
462,4,98.5,5000,236,86,110,5000,250,200
463,0,99.8,5000,166,86,110,5000,200,200
463,1,98.7,5000,195,86,110,5000,200,200
463,2,98.2,5000,164,86,110,5000,200,200
463,4,99.9,5000,236,86,110,5000,250,200
464,0,101.8,5000,166,86,110,5000,200,200
464,1,101.6,5000,195,86,110,5000,200,200
464,2,101.5,5000,164,86,110,5000,200,200
464,4,100.2,5000,236,86,110,5000,250,200
465,0,96.5,5000,166,86,110,5000,200,200
465,1,96.6,5000,195,86,110,5000,200,200
465,2,99.8,5000,164,86,110,5000,200,200
465,4,100.1,5000,236,86,110,5000,250,200
466,0,100.2,5000,166,86,110,5000,200,200
466,1,100.7,5000,195,86,110,5000,200,200
466,2,98.2,5000,164,86,110,5000,200,200
466,4,98.9,5000,236,86,110,5000,250,200
467,0,100.1,5000,166,86,110,5000,200,200
467,1,99.6,5000,195,86,110,5000,200,200
467,2,99.9,5000,164,86,110,5000,200,200
467,4,98.0,5000,236,86,110,5000,250,200
468,0,98.5,5000,166,86,110,5000,200,200
468,1,99.6,5000,195,86,110,5000,200,200
468,2,98.2,5000,164,86,110,5000,200,200
468,4,100.0,5000,236,86,110,5000,250,200
469,0,101.1,5000,166,86,110,5000,200,200
469,1,99.8,5000,195,86,110,5000,200,200
469,2,99.9,5000,164,86,110,5000,200,200
469,4,98.2,5000,236,86,110,5000,250,200
470,0,98.7,5000,166,86,110,5000,200,200
470,1,101.6,5000,195,86,110,5000,200,200
470,2,99.8,5000,164,86,110,5000,200,200
470,4,101.5,5000,236,86,110,5000,250,200
471,0,97.8,5000,166,86,110,5000,200,200
471,1,98.2,5000,195,86,110,5000,200,200
471,2,98.1,5000,164,86,110,5000,200,200
471,4,98.1,5000,236,86,110,5000,250,200
472,0,101.2,5000,166,86,110,5000,200,200
472,1,98.9,5000,195,86,110,5000,200,200
472,2,99.7,5000,164,86,110,5000,200,200
472,4,99.9,5000,236,86,110,5000,250,200
473,0,99.9,5000,166,86,110,5000,200,200
473,1,99.9,5000,195,86,110,5000,200,200
473,2,99.9,5000,164,86,110,5000,200,200
473,4,99.2,5000,236,86,110,5000,250,200
474,0,99.7,5000,166,86,110,5000,200,200
474,1,99.9,5000,195,87,110,5000,200,200
474,2,99.7,5000,164,86,110,5000,200,200
474,4,100.6,5000,236,86,110,5000,250,200
475,0,97.9,5000,166,87,110,5000,200,200
475,1,99.9,5000,195,87,110,5000,200,200
475,2,98.2,5000,164,86,110,5000,200,200
475,4,100.2,5000,236,86,110,5000,250,200
476,0,101.4,5000,166,87,110,5000,200,200
476,1,98.2,5000,195,87,110,5000,200,200
476,2,99.7,5000,164,86,110,5000,200,200
476,4,98.6,5000,236,86,110,5000,250,200
477,0,100.3,5000,166,87,110,5000,200,200
477,1,99.7,5000,195,87,110,5000,200,200
477,2,100.1,5000,164,86,110,5000,200,200
477,4,100.0,5000,236,86,110,5000,250,200
478,0,97.8,5000,166,87,110,5000,200,200
478,1,99.5,5000,195,87,110,5000,200,200
478,2,99.6,5000,164,86,110,5000,200,200
478,4,98.3,5000,236,86,110,5000,250,200
479,0,99.7,5000,166,87,110,5000,200,200
479,1,100.0,5000,195,87,110,5000,200,200
479,2,98.0,5000,164,86,110,5000,200,200
479,4,99.8,5000,236,86,110,5000,250,200
480,0,78.8,5000,166,87,110,5000,200,200
480,1,96.6,5000,195,87,110,5000,200,200
480,2,99.5,5000,164,86,110,5000,200,200
480,4,99.7,5000,236,86,110,5000,250,200
481,0,100.9,5000,166,87,110,5000,200,200
481,1,80.5,5000,195,87,110,5000,200,200
481,2,78.6,5000,164,86,110,5000,200,200
481,4,76.7,5000,236,86,110,5000,250,200
482,0,99.6,5000,166,87,110,5000,200,200
482,1,98.6,5000,195,87,110,5000,200,200
482,2,99.2,5000,164,86,110,5000,200,200
482,4,100.0,5000,236,86,110,5000,250,200
483,0,99.6,5000,166,87,110,5000,200,200
483,1,99.9,5000,195,87,110,5000,200,200
483,2,100.5,5000,164,86,110,5000,200,200
483,4,99.2,5000,236,86,110,5000,250,200
484,0,99.7,5000,166,87,110,5000,200,200
484,1,97.2,5000,195,87,110,5000,200,200
484,2,99.2,5000,164,86,110,5000,200,200
484,4,99.3,5000,236,86,110,5000,250,200
485,0,98.8,5000,166,87,110,5000,200,200
485,1,100.7,5000,195,87,110,5000,200,200
485,2,98.5,5000,164,86,110,5000,200,200
485,4,99.8,5000,236,86,110,5000,250,200
486,0,99.8,5000,166,87,110,5000,200,200
486,1,99.3,5000,195,87,110,5000,200,200
486,2,100.4,5000,164,86,110,5000,200,200
486,4,100.5,5000,236,86,110,5000,250,200
487,0,98.5,5000,166,87,110,5000,200,200
487,1,99.7,5000,195,87,110,5000,200,200
487,2,98.3,5000,164,86,110,5000,200,200
487,4,96.9,5000,236,86,110,5000,250,200
488,0,99.9,5000,166,87,110,5000,200,200
488,1,101.3,5000,195,87,110,5000,200,200
488,2,100.3,5000,164,86,110,5000,200,200
488,4,99.9,5000,236,86,110,5000,250,200
489,0,101.6,5000,166,87,110,5000,200,200
489,1,97.7,5000,195,87,110,5000,200,200
489,2,97.2,5000,164,86,110,5000,200,200
489,4,99.7,5000,236,86,110,5000,250,200
490,0,99.5,5000,166,87,110,5000,200,200
490,1,99.6,5000,195,87,110,5000,200,200
490,2,100.2,5000,164,86,110,5000,200,200
490,4,99.7,5000,236,86,110,5000,250,200
491,0,97.7,5000,166,87,110,5000,200,200
491,1,97.1,5000,195,87,110,5000,200,200
491,2,100.7,5000,164,86,110,5000,200,200
491,4,100.8,5000,236,86,110,5000,250,200
492,0,100.2,5000,166,87,110,5000,200,200
492,1,102.5,5000,195,87,110,5000,200,200
492,2,99.2,5000,164,86,110,5000,200,200
492,4,97.1,5000,236,86,110,5000,250,200
493,0,99.5,5000,166,87,110,5000,200,200
493,1,97.1,5000,195,87,110,5000,200,200
493,2,100.0,5000,164,86,110,5000,200,200
493,4,99.8,5000,236,86,110,5000,250,200
494,0,99.0,5000,166,87,110,5000,200,200
494,1,100.5,5000,195,87,110,5000,200,200
494,2,98.3,5000,164,86,110,5000,200,200
494,4,100.3,5000,236,86,110,5000,250,200
495,0,99.5,5000,166,87,110,5000,200,200
495,1,98.0,5000,195,87,110,5000,200,200
495,2,99.0,5000,164,86,110,5000,200,200
495,4,98.1,5000,236,86,110,5000,250,200
496,0,100.6,5000,166,87,110,5000,200,200
496,1,99.6,5000,195,87,110,5000,200,200
496,2,98.9,5000,164,86,110,5000,200,200
496,4,100.2,5000,236,86,110,5000,250,200
497,0,99.5,5000,166,87,110,5000,200,200
497,1,100.9,5000,195,87,110,5000,200,200
497,2,101.0,5000,164,86,110,5000,200,200
497,4,100.5,5000,236,86,110,5000,250,200
498,0,97.1,5000,166,87,110,5000,200,200
498,1,98.8,5000,195,87,110,5000,200,200
498,2,99.5,5000,164,86,110,5000,200,200
498,4,100.2,5000,236,86,110,5000,250,200
499,0,101.2,5000,166,87,110,5000,200,200
499,1,99.8,5000,195,87,110,5000,200,200
499,2,100.6,5000,164,86,110,5000,200,200
499,4,99.2,5000,236,86,110,5000,250,200
500,0,96.8,5000,166,87,110,5000,200,200
500,1,99.8,5000,195,87,110,5000,200,200
500,2,98.8,5000,164,86,110,5000,200,200
500,4,97.8,5000,236,86,110,5000,250,200
501,0,100.1,5000,166,87,110,5000,200,200
501,1,97.5,5000,195,87,110,5000,200,200
501,2,97.5,5000,164,86,110,5000,200,200
501,4,100.8,5000,236,86,110,5000,250,200
502,0,98.4,5000,166,87,110,5000,200,200
502,1,101.2,5000,195,87,110,5000,200,200
502,2,100.7,5000,164,86,110,5000,200,200
502,4,99.7,5000,236,86,110,5000,250,200
503,0,98.9,5000,166,87,110,5000,200,200
503,1,99.9,5000,195,87,110,5000,200,200
503,2,97.7,5000,164,86,110,5000,200,200
503,4,96.7,5000,236,86,110,5000,250,200
504,0,101.4,5000,166,87,110,5000,200,200
504,1,98.60000000000001,5000,195,87,110,5000,200,200
504,2,101.2,5000,164,86,110,5000,200,200
504,4,100.2,5000,236,86,110,5000,250,200
505,0,97.8,5000,166,87,110,5000,200,200
505,1,100.9,5000,195,87,110,5000,200,200
505,2,99.9,5000,164,86,110,5000,200,200
505,4,100.7,5000,236,86,110,5000,250,200
506,0,99.6,5000,166,87,110,5000,200,200
506,1,96.6,5000,195,87,110,5000,200,200
506,2,99.6,5000,164,86,110,5000,200,200
506,4,98.6,5000,236,86,110,5000,250,200
507,0,97.2,5000,166,87,110,5000,200,200
507,1,100.4,5000,195,87,110,5000,200,200
507,2,97.8,5000,164,86,110,5000,200,200
507,4,99.8,5000,236,86,110,5000,250,200
508,0,100.3,5000,166,87,110,5000,200,200
508,1,99.5,5000,195,87,110,5000,200,200
508,2,101.3,5000,164,86,110,5000,200,200
508,4,99.5,5000,236,86,110,5000,250,200
509,0,99.8,5000,166,87,110,5000,200,200
509,1,101.0,5000,195,87,110,5000,200,200
509,2,99.5,5000,164,86,110,5000,200,200
509,4,98.1,5000,236,86,110,5000,250,200
510,0,100.0,5000,166,87,110,5000,200,200
510,1,97.8,5000,195,87,110,5000,200,200
510,2,98.0,5000,164,86,110,5000,200,200
510,4,100.7,5000,236,86,110,5000,250,200
511,0,96.7,5000,166,87,110,5000,200,200
511,1,100.3,5000,195,87,110,5000,200,200
511,2,99.4,5000,164,86,110,5000,200,200
511,4,101.5,5000,236,86,110,5000,250,200
512,0,99.9,5000,166,87,110,5000,200,200
512,1,99.7,5000,195,87,110,5000,200,200
512,2,98.2,5000,164,86,110,5000,200,200
512,4,98.0,5000,236,86,110,5000,250,200
513,0,100.7,5000,166,87,110,5000,200,200
513,1,98.0,5000,195,87,110,5000,200,200
513,2,100.5,5000,164,86,110,5000,200,200
513,4,104.89999999999999,5000,236,86,110,5000,250,200
514,0,99.8,5000,166,87,110,5000,200,200
514,1,99.6,5000,195,87,110,5000,200,200
514,2,99.4,5000,164,86,110,5000,200,200
514,4,98.1,5000,236,86,110,5000,250,200
515,0,97.9,5000,166,87,110,5000,200,200
515,1,98.2,5000,195,87,110,5000,200,200
515,2,99.5,5000,164,86,110,5000,200,200
515,4,100.0,5000,236,86,110,5000,250,200
516,0,99.7,5000,166,87,110,5000,200,200
516,1,99.9,5000,195,87,110,5000,200,200
516,2,99.8,5000,164,86,110,5000,200,200
516,4,99.8,5000,236,86,110,5000,250,200
517,0,97.9,5000,166,87,110,5000,200,200
517,1,99.7,5000,195,87,110,5000,200,200
517,2,98.4,5000,164,86,110,5000,200,200
517,4,98.3,5000,236,86,110,5000,250,200
518,0,101.3,5000,166,87,110,5000,200,200
518,1,99.7,5000,195,87,110,5000,200,200
518,2,104.69999999999999,5000,164,86,110,5000,200,200
518,4,99.9,5000,236,86,110,5000,250,200
519,0,98.0,5000,166,87,110,5000,200,200
519,1,99.8,5000,195,87,110,5000,200,200
519,2,99.8,5000,164,86,110,5000,200,200
519,4,99.7,5000,236,86,110,5000,250,200
520,0,99.9,5000,166,87,110,5000,200,200
520,1,99.0,5000,195,87,110,5000,200,200
520,2,99.6,5000,164,86,110,5000,200,200
520,4,99.7,5000,236,86,110,5000,250,200
521,0,98.4,5000,166,87,110,5000,200,200
521,1,100.6,5000,195,87,110,5000,200,200
521,2,98.0,5000,164,87,110,5000,200,200
521,4,100.3,5000,236,86,110,5000,250,200
522,0,99.4,5000,166,87,110,5000,200,200
522,1,100.8,5000,195,87,110,5000,200,200
522,2,99.7,5000,164,87,110,5000,200,200
522,4,100.0,5000,236,86,110,5000,250,200
523,0,98.2,5000,166,87,110,5000,200,200
523,1,97.0,5000,195,87,110,5000,200,200
523,2,99.7,5000,164,87,110,5000,200,200
523,4,98.1,5000,236,86,110,5000,250,200
524,0,99.9,5000,166,87,110,5000,200,200
524,1,100.0,5000,195,87,110,5000,200,200
524,2,98.7,5000,164,87,110,5000,200,200
524,4,101.4,5000,236,86,110,5000,250,200
525,0,98.6,5000,166,87,110,5000,200,200
525,1,98.7,5000,195,87,110,5000,200,200
525,2,100.0,5000,164,87,110,5000,200,200
525,4,96.5,5000,236,86,110,5000,250,200
526,0,99.9,5000,166,87,110,5000,200,200
526,1,105.8,5000,195,87,110,5000,200,200
526,2,99.7,5000,164,87,110,5000,200,200
526,4,99.9,5000,236,86,110,5000,250,200
527,0,98.1,5000,166,87,110,5000,200,200
527,1,97.7,5000,195,87,110,5000,200,200
527,2,99.2,5000,164,87,110,5000,200,200
527,4,99.9,5000,236,86,110,5000,250,200
528,0,102.3,5000,166,87,110,5000,200,200
528,1,102.2,5000,195,87,110,5000,200,200
528,2,97.6,5000,164,87,110,5000,200,200
528,4,98.3,5000,236,86,110,5000,250,200
529,0,97.9,5000,166,87,110,5000,200,200
529,1,95.8,5000,195,87,110,5000,200,200
529,2,100.5,5000,164,87,110,5000,200,200
529,4,101.3,5000,236,86,110,5000,250,200
530,0,100.3,5000,166,87,110,5000,200,200
530,1,100.4,5000,195,87,110,5000,200,200
530,2,99.3,5000,164,87,110,5000,200,200
530,4,99.7,5000,236,86,110,5000,250,200
531,0,100.7,5000,166,87,110,5000,200,200
531,1,99.4,5000,195,87,110,5000,200,200
531,2,100.6,5000,164,87,110,5000,200,200
531,4,98.1,5000,236,86,110,5000,250,200
532,0,99.3,5000,166,87,110,5000,200,200
532,1,100.0,5000,195,87,110,5000,200,200
532,2,100.1,5000,164,87,110,5000,200,200
532,4,100.8,5000,236,86,110,5000,250,200
533,0,98.8,5000,166,87,110,5000,200,200
533,1,99.0,5000,195,87,110,5000,200,200
533,2,99.8,5000,164,87,110,5000,200,200
533,4,99.7,5000,236,86,110,5000,250,200
534,0,102.3,5000,166,87,110,5000,200,200
534,1,97.3,5000,195,87,110,5000,200,200
534,2,99.1,5000,164,87,110,5000,200,200
534,4,99.5,5000,236,86,110,5000,250,200
535,0,98.4,5000,166,87,110,5000,200,200
535,1,99.6,5000,195,87,110,5000,200,200
535,2,97.4,5000,164,87,110,5000,200,200
535,4,99.0,5000,236,86,110,5000,250,200
536,0,99.6,5000,166,87,110,5000,200,200
536,1,99.2,5000,195,87,110,5000,200,200
536,2,100.7,5000,164,87,110,5000,200,200
536,4,97.8,5000,236,86,110,5000,250,200
537,0,96.0,5000,166,87,110,5000,200,200
537,1,100.6,5000,195,87,110,5000,200,200
537,2,100.5,5000,164,87,110,5000,200,200
537,4,99.7,5000,236,86,110,5000,250,200
538,0,100.3,5000,166,87,110,5000,200,200
538,1,98.0,5000,195,87,110,5000,200,200
538,2,99.3,5000,164,87,110,5000,200,200
538,4,99.9,5000,236,86,110,5000,250,200
539,0,100.5,5000,166,87,110,5000,200,200
539,1,100.3,5000,195,87,110,5000,200,200
539,2,98.7,5000,164,87,110,5000,200,200
539,4,100.2,5000,236,86,110,5000,250,200
540,0,101.5,5000,166,87,110,5000,200,200
540,1,97.6,5000,195,87,110,5000,200,200
540,2,99.6,5000,164,87,110,5000,200,200
540,4,99.7,5000,236,86,110,5000,250,200
541,0,95.9,5000,166,87,110,5000,200,200
541,1,99.3,5000,195,87,110,5000,200,200
541,2,99.5,5000,164,87,110,5000,200,200
541,4,98.7,5000,236,86,110,5000,250,200
542,0,99.3,5000,166,87,110,5000,200,200
542,1,101.4,5000,195,87,110,5000,200,200
542,2,97.6,5000,164,87,110,5000,200,200
542,4,97.8,5000,236,86,110,5000,250,200
543,0,101.3,5000,166,87,110,5000,200,200
543,1,96.9,5000,195,87,110,5000,200,200
543,2,99.3,5000,164,87,110,5000,200,200
543,4,102.1,5000,236,86,110,5000,250,200
544,0,100.1,5000,166,87,110,5000,200,200
544,1,99.8,5000,195,87,110,5000,200,200
544,2,101.6,5000,164,87,110,5000,200,200
544,4,98.6,5000,236,86,110,5000,250,200
545,0,96.7,5000,166,87,110,5000,200,200
545,1,98.5,5000,195,87,110,5000,200,200
545,2,99.4,5000,164,87,110,5000,200,200
545,4,100.0,5000,236,86,110,5000,250,200
546,0,101.3,5000,166,87,110,5000,200,200
546,1,99.8,5000,195,87,110,5000,200,200
546,2,98.2,5000,164,87,110,5000,200,200
546,4,99.3,5000,236,86,110,5000,250,200
547,0,98.0,5000,166,87,110,5000,200,200
547,1,98.4,5000,195,87,110,5000,200,200
547,2,99.9,5000,164,87,110,5000,200,200
547,4,100.2,5000,236,86,110,5000,250,200
548,0,98.2,5000,166,87,110,5000,200,200
548,1,99.9,5000,195,87,110,5000,200,200
548,2,98.1,5000,164,87,110,5000,200,200
548,4,98.0,5000,236,86,110,5000,250,200
549,0,98.0,5000,166,87,110,5000,200,200
549,1,97.8,5000,195,87,110,5000,200,200
549,2,100.2,5000,164,87,110,5000,200,200
549,4,99.4,5000,236,86,110,5000,250,200
550,0,100.4,5000,166,87,110,5000,200,200
550,1,100.4,5000,195,87,110,5000,200,200
550,2,97.8,5000,164,87,110,5000,200,200
550,4,101.2,5000,236,86,110,5000,250,200
551,0,97.6,5000,166,87,110,5000,200,200
551,1,100.4,5000,195,87,110,5000,200,200
551,2,99.4,5000,164,87,110,5000,200,200
551,4,98.2,5000,236,86,110,5000,250,200
552,0,100.3,5000,166,87,110,5000,200,200
552,1,98.0,5000,195,87,110,5000,200,200
552,2,100.6,5000,164,87,110,5000,200,200
552,4,98.7,5000,236,86,110,5000,250,200
553,0,99.6,5000,166,87,110,5000,200,200
553,1,99.8,5000,195,87,110,5000,200,200
553,2,98.8,5000,164,87,110,5000,200,200
553,4,99.9,5000,236,86,110,5000,250,200
554,0,100.3,5000,166,87,110,5000,200,200
554,1,98.0,5000,195,87,110,5000,200,200
554,2,98.8,5000,164,87,110,5000,200,200
554,4,99.8,5000,236,86,110,5000,250,200
555,0,98.4,5000,166,87,110,5000,200,200
555,1,101.3,5000,195,87,110,5000,200,200
555,2,100.3,5000,164,87,110,5000,200,200
555,4,98.7,5000,236,86,110,5000,250,200
556,0,99.7,5000,166,87,110,5000,200,200
556,1,96.7,5000,195,87,110,5000,200,200
556,2,97.8,5000,164,87,110,5000,200,200
556,4,99.4,5000,236,86,110,5000,250,200
557,0,99.6,5000,166,87,110,5000,200,200
557,1,99.5,5000,195,87,110,5000,200,200
557,2,101.6,5000,164,87,110,5000,200,200
557,4,99.8,5000,236,86,110,5000,250,200
558,0,98.0,5000,166,87,110,5000,200,200
558,1,98.3,5000,195,87,110,5000,200,200
558,2,99.9,5000,164,87,110,5000,200,200
558,4,99.8,5000,236,86,110,5000,250,200
559,0,100.0,5000,166,87,110,5000,200,200
559,1,101.0,5000,195,87,110,5000,200,200
559,2,96.8,5000,164,87,110,5000,200,200
559,4,98.2,5000,236,86,110,5000,250,200
560,0,101.4,5000,166,87,110,5000,200,200
560,1,98.0,5000,195,87,110,5000,200,200
560,2,100.1,5000,164,87,110,5000,200,200
560,4,100.0,5000,236,86,110,5000,250,200
561,0,99.5,5000,166,87,110,5000,200,200
561,1,99.8,5000,195,87,110,5000,200,200
561,2,100.1,5000,164,87,110,5000,200,200
561,4,99.8,5000,236,86,110,5000,250,200
562,0,96.3,5000,166,87,110,5000,200,200
562,1,100.7,5000,195,87,110,5000,200,200
562,2,100.0,5000,164,87,110,5000,200,200
562,4,98.9,5000,236,86,110,5000,250,200
563,0,99.6,5000,166,87,110,5000,200,200
563,1,96.4,5000,195,87,110,5000,200,200
563,2,98.2,5000,164,87,110,5000,200,200
563,4,99.9,5000,236,86,110,5000,250,200
564,0,101.2,5000,166,87,110,5000,200,200
564,1,99.7,5000,195,87,110,5000,200,200
564,2,100.7,5000,164,87,110,5000,200,200
564,4,99.9,5000,236,86,110,5000,250,200
565,0,97.0,5000,166,87,110,5000,200,200
565,1,98.3,5000,195,87,110,5000,200,200
565,2,98.4,5000,164,87,110,5000,200,200
565,4,99.9,5000,236,86,110,5000,250,200
566,0,100.6,5000,166,87,110,5000,200,200
566,1,100.3,5000,195,87,110,5000,200,200
566,2,96.7,5000,164,87,110,5000,200,200
566,4,98.0,5000,236,86,110,5000,250,200
567,0,99.5,5000,166,87,110,5000,200,200
567,1,97.5,5000,195,87,110,5000,200,200
567,2,100.2,5000,164,87,110,5000,200,200
567,4,101.1,5000,236,86,110,5000,250,200
568,0,97.4,5000,166,87,110,5000,200,200
568,1,99.3,5000,195,87,110,5000,200,200
568,2,100.6,5000,164,87,110,5000,200,200
568,4,99.7,5000,236,86,110,5000,250,200
569,0,101.1,5000,166,87,110,5000,200,200
569,1,100.8,5000,195,87,110,5000,200,200
569,2,100.9,5000,164,87,110,5000,200,200
569,4,99.6,5000,236,86,110,5000,250,200
570,0,95.6,5000,166,87,110,5000,200,200
570,1,96.5,5000,195,87,110,5000,200,200
570,2,97.0,5000,164,87,110,5000,200,200
570,4,97.3,5000,236,86,110,5000,250,200
571,0,101.1,5000,166,87,110,5000,200,200
571,1,100.4,5000,195,87,110,5000,200,200
571,2,100.8,5000,164,87,110,5000,200,200
571,4,99.0,5000,236,86,110,5000,250,200
572,0,96.5,5000,166,87,110,5000,200,200
572,1,99.0,5000,195,87,110,5000,200,200
572,2,99.1,5000,164,87,110,5000,200,200
572,4,104.2,5000,236,86,110,5000,250,200
573,0,100.4,5000,166,87,110,5000,200,200
573,1,99.0,5000,195,87,110,5000,200,200
573,2,97.8,5000,164,87,110,5000,200,200
573,4,99.2,5000,236,86,110,5000,250,200
574,0,99.5,5000,166,87,110,5000,200,200
574,1,98.7,5000,195,87,110,5000,200,200
574,2,99.5,5000,164,87,110,5000,200,200
574,4,98.4,5000,236,86,110,5000,250,200
575,0,98.4,5000,166,87,110,5000,200,200
575,1,99.5,5000,195,87,110,5000,200,200
575,2,99.9,5000,164,87,110,5000,200,200
575,4,99.9,5000,236,86,110,5000,250,200
576,0,100.0,5000,166,87,110,5000,200,200
576,1,97.6,5000,195,87,110,5000,200,200
576,2,98.4,5000,164,87,110,5000,200,200
576,4,101.2,5000,236,86,110,5000,250,200
577,0,97.2,5000,166,87,110,5000,200,200
577,1,99.8,5000,195,87,110,5000,200,200
577,2,104.69999999999999,5000,164,87,110,5000,200,200
577,4,97.5,5000,236,87,110,5000,250,200
578,0,98.3,5000,166,87,110,5000,200,200
578,1,98.0,5000,195,87,110,5000,200,200
578,2,101.1,5000,164,87,110,5000,200,200
578,4,99.8,5000,236,87,110,5000,250,200
579,0,99.6,5000,166,87,110,5000,200,200
579,1,99.6,5000,195,87,110,5000,200,200
579,2,98.0,5000,164,87,110,5000,200,200
579,4,99.7,5000,236,87,110,5000,250,200
580,0,98.0,5000,166,87,110,5000,200,200
